1.05,1.05,1.05,1.05,1.05,1.05,1.05,1.05,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.6,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.9,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.35,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.35,1.35,1.35,1.35,1.35,1.35,1.8,1.8,1.8,1.8,1.95,2.1,2.1,1.95,1.95,2.1,2.1,2.1,2.1,2.1,2.1,2.1,1.95,1.95,1.95,1.95,1.95,1.95
1.05,0.9,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.05,1.2,1.2,1.2,1.2,1.2,1.2,1.2,1.05,1.05,1.05,1.05,1.05,0.9,0.75,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.6,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.75,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.05,1.05,1.05,1.05,1.05,1.2,1.2,1.2,1.2,1.2,1.35,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8,1.8
1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,1.95,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.1,2.25,2.4,2.4,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.25,2.4,2.4,2.25,2.25,2.4,2.55,2.7,2.7,2.55,2.55,2.7,2.7,2.7,2.7,2.7,2.7,2.7,2.55,2.55,2.55,2.55,2.55,2.55,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.4,2.55,2.55,2.55,2.7,2.7,2.7,2.7,2.7,2.7,2.55,2.55,2.55,2.4,2.4,2.4,2.4,2.55,2.55,2.55,2.7,2.7,2.7
0.6,0.75,0.9,1.05,1.2,1.35,1.5,1.65,1.8,1.65,1.5,1.35,1.2,1.05,0.9,0.75,0.6,0.6,0.75,0.9,1.05,1.2,1.35,1.5,1.65,1.8,1.95,1.95,2.4,2.55,2.7,2.85,3.0,3.15,3.3,3.45,3.6,3.75,3.75,3.6,3.45,3.3,3.15,3.0,2.85,2.7,2.55,2.4,1.95,1.8,1.65,1.5,1.65,1.5,1.35,1.2,1.05,0.9,0.75,0.6,0.6,0.75,0.9,1.05,1.2,1.35,1.2,1.05,0.9,0.75,0.75,0.75,0.9,0.9,1.05,1.05,1.2,1.35,1.5,1.65,1.8,1.95,1.95,1.8,1.65,1.5,1.35,1.2
1.95,1.95,1.95,1.8,1.65,1.5,1.35,1.2,1.05,0.9,0.75,0.6,0.6,0.75,0.9,1.05,1.2,1.35,1.5,1.65,1.8,1.8,1.8,1.95,2.4,2.55,2.7,2.85,3.0,3.0,2.85,2.7,2.55,2.4,2.4,2.4,2.4,2.55,2.7,2.85,3.0,3.15,3.3,3.45,3.6,3.75,3.75,3.6,3.45,3.3,3.15,3.0,2.85,2.7,2.55,2.55,2.7,2.85,3.0,3.15,3.3,3.45,3.6,3.75,3.6,3.45,3.3,3.15,3.15,3.3,3.45,3.6,3.75,3.75,3.75,3.6,3.45,3.3,3.15,3.0,2.85,2.7,2.55,1.95,1.8,1.65,1.5,1.35
3.75,3.6,3.45,3.3,3.15,3.0,2.85,2.7,2.55,2.55,2.7,2.85,3.0,3.15,3.3,3.45,3.6,3.75,3.75,3.75,3.6,3.6,3.45,3.3,3.15,3.0,2.85,2.7,2.55,1.95,1.8,1.65,1.5,1.35,1.2,1.05,1.05,0.9,0.9,0.75,0.75,0.75,0.75,0.9,0.9,1.05,1.05,1.2,1.35,1.5,1.65,1.8,1.95,1.95,1.8,1.65,1.5,1.35,1.2,1.2,1.35,1.5,1.65,1.8,1.95,2.55,2.7,2.85,2.85,2.7,2.55,2.55,2.7,2.85,3.0,3.15,3.3,3.3,3.15,3.0,3.0,3.15,3.3,3.45,3.45,3.6,3.75,3.75,3.6,3.45
28,55,82
27,54,83
27,54,82
0.6,1.95
1.2,1.35
2.1,1.95
1.2,2.7
0.75,2.7
1.8,2.55
2.55,1.95
2.25,2.85
0.45,0.6
0.6,0.6
0.75,0.6
0.9,0.6
1.05,0.6
1.2,0.6
1.35,0.6
1.8,0.75
1.95,0.75
2.1,0.75
2.25,0.75
2.4,0.75
2.55,0.75
2.7,0.75
2.7,0.9
2.7,1.05
2.7,1.2
2.7,1.35
2.7,1.5
2.7,1.65
2.7,1.8
2.7,1.95
2.7,2.55
2.7,2.7
2.7,2.85
2.7,3.0
2.7,3.15
2.7,3.3
2.7,3.45
2.7,3.6
2.7,3.75
2.55,3.75
2.4,3.75
2.25,3.75
2.1,3.75
1.95,3.75
1.8,3.75
1.35,3.75
1.2,3.75
1.05,3.75
0.9,3.75
0.75,3.75
0.6,3.75
0.45,3.75
0.45,3.6
0.45,3.45
0.45,3.3
0.45,3.15
0.45,3.0
0.45,2.85
0.45,2.7
0.45,2.55
0.45,2.4
0.45,1.95
0.45,1.8
0.45,1.65
0.45,1.5
0.45,1.35
0.45,1.2
0.45,1.05
0.45,0.9
0.45,0.75
0.45,0.6
